appln_id,keywords
417038251,"['plane fixing clamp', 'torsional spring', 'clamping block', 'rotating shaft', 'face-contact clamping']"
417001531,"['DSP programming', 'GEL script', 'FLASH memory', 'CRC verification', 'unmanned plane control']"
417000887,"['geomagnetic sensing', 'UAV stability', 'three-axis sensor', 'real-time control', 'autonomous navigation']"
417162828,"['unmanned aircraft', 'ash dispersion', 'autonomous release', 'funeral innovation', 'aerial platform']"
417070981,"['emergency call persistence', 'smart button activation', 'automatic reconnection', 'location services', 'airplane mode override']"
417066184,"['3D object manipulation', 'bounding box interface', 'transformation plane', 'anchor point', 'intuitive user interaction']"
417133213,"['automated grafting', 'curvilinear rootstock holder', 'conveyor-based assembly', 'precision cutting mechanism', 'stationary clipping']"
417100481,"['barometric altimeter', 'correction computer', 'flight altitude', 'airfield pressure', 'transition echelon']"
417059994,"['3D radar', 'avian tracking', 'volume scanning', 'target trajectory', 'situational awareness']"
417221698,"['foot controller', 'pedal rotation', 'UAV control', 'signal processing', 'ergonomic design']"
417197644,"['forest fireproof monitoring', 'high-definition camera', 'simulating camera', 'sensor terminal', 'unmanned plane']"
417191759,"['speed adjusting device', 'fluid coupling', 'planetary gear system', 'intelligent control', 'energy efficiency']"
417195864,"['multi-sensor integration', 'UAV data processing', 'GPS/IMU fusion', 'error registration model', 'absolute reference system']"
417183522,"['automatic packaging', 'pocket preparation', 'paper extraction', 'conveyor integration', 'production efficiency']"
417227005,"['autonomous vehicle', 'dialysis treatment', 'integrated medical system', 'vehicle navigation', 'electrical communication']"
417310770,"['aerial camera control', 'real-time adjustment', 'environmental sensing', 'high-speed transmission', 'automatic exposure']"
417290950,"['quick clamping jaw replacement', 'manipulator automation', 'food production machinery', 'inclined plane mechanism', 'spring-loaded fixturing']"
417292533,"['multi-lens camera', 'aerial photography', 'stabilized platform', 'gyroscope control', 'real-time transmission']"
417324360,"['spring ejection', 'automatic bending die', 'stamping tool', 'positioning plate', 'compression spring']"
417376697,"['insect extermination', 'electrode spacing', 'capacitance sensor', 'redundant electrodes', 'automatic collection']"
417330688,"['automatic cover dismantling', 'magnetic chuck', 'air wrench', 'floating joint', 'cost-effective design']"
417330105,"['label conveying', 'scraping wheel', 'friction coefficient', 'triangular wheel train', 'automatic discharge']"
417328901,"['spherical aircraft', 'rotary wing principle', 'fixed wing principle', 'servo motor control', 'flexible attitude control']"
417495938,"['automatic cleaning', 'solidified substance removal', 'cutting scraping module', 'feed roller train', 'support plate integration']"
417496386,"['edge rolling', 'pressing rollers', 'guiding columns', 'cone forming', 'automated fabrication']"
417497214,"['cambered surface processing', 'profiling plate', 'cutter bar holder', 'guide device', 'omega-shaped surface']"
417497448,"['submerged arc welding', 'wall-mounted device', 'traveling rail', 'guide rails', 'fixing frames']"
417459940,"['UAV assembly', 'pressure sensor integration', 'balancing device', 'lifting mechanism', 'mobile debugging station']"
417458926,"['high-speed silk-screen', 'cam divider', 'automatic discharging', 'suction cup', 'mechanical linkage']"
417456651,"['automatic switchover', 'manual locating', 'water distribution disc', 'gear transmission', 'pendulum block mechanism']"
417459936,"['permanent magnet', 'charge attraction', 'unmanned plane ejector', 'magnetic suspension', 'track system']"
417469205,"['planetary gear train', 'inverse rotation speed', 'selective connection', 'transfer gears', 'frictional elements']"
417469213,"['planetary gear train', 'inverse rotation', 'compound planetary gear', 'transfer gears', 'frictional elements']"
417472563,"['earthquake crack analysis', 'gridding processing', 'distance azimuth statistics', 'vector atlas', 'geophysics interpretation']"
417472515,"['fiber-optic gyroscope', 'speed sensor', 'GPS fusion', 'dead reckoning', 'iterative closest point']"
417472639,"['multi-mode interference', 'optical switch', 'waveguide array', 'silicon substrate', 'automatic core adjustment']"
417473349,"['unmanned aerial vehicle', 'pneumatic coupling', 'network formation', 'motion model', 'consistency control']"
417498801,"['pneumatic gripper', 'pin cushion mechanism', 'material pressing block', 'synchronous actuation', 'microswitch detection']"
417499060,"['walking mechanism', 'speed changing box', 'gearshift system', 'automatic walking', 'cutter operation']"
417502237,"['multi-rotor UAV', 'sliding sleeve mechanism', 'gear chain transmission', 'solar power integration', 'adjustable rotor system']"
417502241,"['flying saucer', 'electric control', 'vacuum chamber', 'solar power', 'direct current motor']"
417512068,"['automatic reset', 'push button ignition', 'energy storage', 'toggle mechanism', 'fire-stone ignition']"
417507276,"['semi-automatic grouting', 'gun shell design', 'spring-loaded mechanism', 'sealing ring integration', 'trowelling disc alignment']"
417738160,"['sensor hub', 'configuration data', 'algorithm selection', 'unmanned aerial vehicle', 'modular sensor system']"
417618818,"['multi-stage transmission', 'planet gear mechanism', 'friction element integration', 'forward gears', 'fuel efficiency']"
417804154,"['automatic speed change', 'clutchless transmission', 'torque converter', 'planetary gears', 'one-way bearing']"
417866808,"['unmanned aerial vehicle', 'synchronous driving', 'single motor', 'rotor wing control', 'vibration reduction']"
417883545,"['coil winding', 'U-shaped parts', 'wire mold shafts', 'hollow guiding columns', 'rotational symmetry']"
417897989,"['automatic packing', 'planetary gear system', 'cam mechanism', 'box handling', 'precision transmission']"
417897921,"['unmanned aerial vehicle', 'dual motor system', 'failure redundancy', 'power stability', 'motor mounting rod']"
417896591,"['automatic dicing', 'shredding slicing', 'cutter angle', 'downward pressure', 'integrated machine']"
417884880,"['automatic power-off', 'mobile terminal control', 'airport interaction', 'flight safety enhancement', 'departure time management']"
417876798,"['micro part measurement', 'laser triangulation', 'micro vision calibration', 'pose estimation', 'normal vector calculation']"
417873322,"['bridge inspection bracket', 'rotary disk', 'inverted triangle structure', 'reinforcing ribs', 'multifunctional scaffold']"
417875212,"['variable transmission', 'helicopter gear system', 'spatial differential gear train', '2K-H planetary gear', 'bevel gear train']"
418079778,"['smoke ventilator', 'air duct assembly', 'asynchronous motor', 'rocker arm mechanism', 'stroke switch control']"
418080609,"['geologic visualization', 'digital imaging', 'coordinate conversion', 'catalog system', 'excavation analysis']"
418080615,"['3D aerial photography', 'UAV remote sensing', 'digital camera integration', 'differential GPS', 'gyro platform']"
418078764,"['multi-stage transmission', 'planet gear mechanism', 'friction element integration', 'forward gears', 'fuel efficiency']"
418078738,"['planetary gear train', 'torque transmission', 'parallel shafts', 'frictional elements', 'transfer gears']"
418067777,"['automatic assembly', 'perforating bullet', 'dual-claw pneumatic arm', 'hydraulic press', 'explosion-proof isolation']"
418070081,"['unmanned aircraft', 'rotor engine', 'vertical takeoff', 'tail transmission', 'detachable undercarriage']"
418070203,"['automatic packing', 'boxing machine', 'planetary gear transmission', 'crank-connecting rod mechanism', 'linear motion control']"
418070052,"['UAV interceptor', 'airflow diversion', 'fuselage stability', 'wing configuration', 'empennage design']"
418210106,"['automated grafting', 'conveyor system', 'curvilinear rootstock holder', 'precision cutting', 'plant propagation technology']"
418374763,"['UAV inspection', 'GIS scheduling', 'GPS tracking', 'RFID scanning', 'meteorological monitoring']"
418374587,"['arbitration mechanism', 'dual-redundancy', 'flight control', 'fault detection', 'reliability enhancement']"
418325175,"['image reading apparatus', 'planetary gear mechanism', 'driving force transmission', 'bi-directional rotation', 'position-based output']"
418395979,"['solar-powered airship', 'wireless docking device', 'intelligent transportation', 'thin-film solar cells', 'auxiliary air bags']"
418447379,"['planetary gear train', 'automatic transmission', 'dual shaft system', 'frictional clutch', 'transfer gears']"
418406568,"['crimping rod', 'cone inclined plane', 'automatic wiring', 'taper external diameter', 'binding post compatibility']"
418401156,"['automatic centering', 'valve surfacing', 'spherical seal interface', 'inclined plane sealing', 'error compensation']"
418401628,"['intelligent direction adjustment', 'servomotor control', 'remote sensing technology', 'television stand', 'angle adjustment']"
418532388,"['distance image sensor', 'three-dimensional coordinate', 'projection image', 'straight line detection', 'plane detection']"
418575651,"['gust load alleviation', 'dynamic control', 'aircraft stability', 'load peak minimization', 'automated flight response']"
418603469,"['condensate water recycling', 'automatic cleaning', 'preheating tank', 'inclined plane trough', 'yeast dryer efficiency']"
418604417,"['electric UAV', 'power test device', 'guide rail structure', 'tension sensor', 'motor mounting base']"
418601625,"['LED candle lamp', 'flexible lamp band', 'heat dissipation', '360-degree light emission', 'integrally-formed heat conduction']"
418601629,"['flexible LED lamp', 'automated production', 'efficient assembly', 'thermal conductivity', 'cost-effective manufacturing']"
418596222,"['magic tape feeding', 'automatic cutting', 'sewing efficiency', 'selective conveyance', 'air cylinder mechanism']"
418600271,"['speed reducer', 'concrete stirring engine', 'planet carrier assembly', 'single-end floating support', 'automatic backlash adjustment']"
418600327,"['overdrive gear', 'automatic speed change', 'mechanical efficiency', 'low-cost gearbox', 'environmental reduction']"
418592863,"['quad-rotor aircraft', 'ducted fan lifting', 'dual-purpose mode', 'manual rotation stopping', 'tilting bearing support']"
418588119,"['double-blade cutting', 'symmetrical planetary cutting', 'servo motor control', 'automatic speed regulation', 'PLC controlled cutting']"
418785848,"['radial velocity measurement', 'multichannel mode selector', 'laser scanning system', 'photodetector amplifier', 'frequency control']"
418779324,"['aerial photography', 'soil analysis', 'crop monitoring', 'drone imaging', 'high-resolution photos']"
418781091,"['radial velocity measurement', 'aircraft channel', 'laser scanning', 'longitudinal mode selector', 'inter-mode beats']"
418715123,"['laser tracking', 'aircraft identification', 'inter-mode beats', 'photodetector amplifier', 'velocity evaluation']"
418808638,"['planetary gear train', 'automatic transmission', 'torque distribution', 'parallel shafts', 'frictional elements']"
418810507,"['automatic leveling', 'telescopic support', 'suspension rod mechanism', 'ball joint adapter', 'horizontal stabilization']"
418812703,"['four-rotor aircraft', 'airborne sensor', 'microprocessor control', 'ultrasonic sensor', 'optical flow sensor']"
418838058,"['micro aerial vehicle', 'vertical takeoff landing', 'aerodynamic efficiency', 'concealed reconnaissance', 'individual soldier platform']"
418836140,"['conical screw feeder', 'linear guide rail', 'feeding platform tilt', 'dual screw angle', 'automatic gravity feed']"
418831460,"['cam-driven mechanism', 'swinging arm lever', 'tile pushing device', 'transmission bearing', 'efficient transmission']"
418834524,"['press-fitting device', 'multi-level oil cylinder', 'cam bearing bush', 'engine cylinder head', 'semi-automatic operation']"
418833107,"['self-cleaning locknut', 'Belleville spring', 'screw thread cleaning', 'guide safety protection', 'mill connection structure']"
418802252,"['hybrid power system', 'solar battery', 'fuel cell', 'lithium battery', 'energy source control']"
419008631,"['planetary gear train', 'automatic transmission', 'multi-speed gearbox', 'rotating elements', 'power efficiency']"
419007572,"['temperature converter', 'UAV calibration', 'operation state sensing', 'variable resistance control', 'error range determination']"
418880064,"['UAV tree measurement', 'aerial sensor system', 'diameter identification', 'unmanned aerial vehicle', 'forestry technology']"
418853452,"['video compression', 'A/D conversion', 'FPGA processing', 'DSP core', 'synchronous interface']"
419030944,"['knapsack fertilization', 'topdressing device', 'fertilizer outlet', 'rotatable connection', 'inclined plane cavity']"
419015595,"['autonomous slider', 'lyophilization chamber', 'energy transmission', 'mobile feed system', 'static receiver']"
419071836,"['nano-zinc oxide', 'photocatalyst disinfectant', 'intelligent lifting motor', 'timing controller', 'air purification']"
419055608,"['automatic tracking', 'airplane takeoff', 'coordinate determination', 'SPL function', 'real-time performance']"
419046433,"['magnetron sputtering', 'ion-assisted evaporation', 'vacuum coating', 'planetary workpiece frame', 'thermal evaporation device']"
419051016,"['autonomous navigation', 'strapdown inertial measurement', 'satellite receiver', 'star sensor', 'ultraviolet sensing']"
419082071,"['unmanned aerial vehicle', 'release mechanism', 'latch hook design', 'elastic tension application', 'inclined surface interaction']"
419095117,"['unmanned plane', 'laser radar', 'GPS', 'damping device', 'power transmission mapping']"
419204776,"['trainable control', 'artificial vision', 'CMOS matrix', 'FPGA logic', 'digital multiplier']"
419176033,"['diameter measurement', 'UAV forestry', 'aerial sensor system', 'tree inventory', 'remote sensing']"
419086300,"['speed detection', 'adaptive road surface', 'rubber deceleration', 'noise reduction', 'vehicle wear']"
419338167,"['soft pesticide box', 'unmanned aerial vehicle', 'atmospheric pressure effect', 'reusable container', 'lightweight design']"
419317018,"['spiral transmission', 'compact design', 'precise motion control', 'multi-threaded screw', 'brushless motor']"
419387852,"['sounding adjustment', 'glass loading', 'automated control', 'vertical stacking', 'suction turning']"
419419390,"['3D image simulation', 'focal point switching', 'depth plane perception', 'sequential image display', 'autostereoscopic viewing']"
419398510,"['unmanned aerial vehicle', 'power line inspection', 'data acquisition unit', 'positioning navigation', 'radio frequency transceiver']"
419398442,"['fingerprint fumigation', 'portable device', 'criminal investigation', 'precise heating', 'decomposable structure']"
419347582,"['capacitive sensor', 'automobile trunk', 'identity recognition', 'automatic opening', 'dual-sensor configuration']"
419348462,"['unmanned aerial vehicle', 'integrated supporting beam', 'hollowed-out design', 'arc structure', 'load-bearing simplification']"
419584572,"['medical aspirator', 'sealing stopper', 'elastic stopping piece', 'lap joint', 'automatic reset']"
419587830,"['die clamping', 'wedge blocks', 'hydraulic cylinder', 'guide rods', 'automatic die mounting']"
419551570,"['storage battery packaging', 'automatic arrangement', 'turning mechanism', 'neatening platform', 'right-angle positioning']"
419560950,"['panoramic imaging', 'target positioning', 'satellite mapping', 'homonymy points', 'unmanned plane platform']"
419591887,"['back pressure fuel system', 'alcohol fuel storage', 'automatic filling', 'inert gas injection', 'safety protection']"
419593113,"['foldable UAV', 'miniature aircraft', 'wing folding mechanism', 'tail fin structure', 'lightweight design']"
419593308,"['hard sucker', 'automatic packing', 'suction rod component', 'wear-resistant material', 'annular suction hole']"
419601588,"['planetary gearbox support', 'semicircular hole design', 'vibration absorption', 'noise reduction', 'combined structure']"
419612530,"['arc driving mechanism', 'magnetic tile detection', 'stepper motor control', 'synchronous belt system', 'camera positioning']"
419605040,"['shadow rocket', 'radar trajectory calculation', 'cooperative control system', 'automatic launching', 'weather radar integration']"
419605946,"['automobile noise test', 'multifunctional bench', 'steel channel fixture', 'foldable mechanical arm', 'portable testing platform']"
419597002,"['automatic doffer', 'bobbin prying mechanism', 'telescopic arm', 'spindle blade', 'inclined plane']"
419776213,"['mobile koji truck', 'air flue design', 'humidity control', 'temperature uniformity', 'automatic koji process']"
419762975,"['flexible display', 'curved surface adjustment', 'electric hinge', 'user position sensor', 'dynamic real-time control']"
419762282,"['breast imaging', '3D ROI extraction', 'grey information analysis', 'cross-sectional denoising', 'sagittal boundary detection']"
419761012,"['unmanned aerial vehicle', 'cargo transfer', 'navigation system', 'identity verification', 'short-distance guidance']"
419752936,"['folding ejector rack', 'support rod assembly', 'UAV launch system', 'pivot connection', 'space-saving design']"
419732795,"['acoustic monitoring', 'UAV health', 'baseline signature', 'sound structure analysis', 'data processing']"
419777403,"['rocking chair', 'swing pacifying', 'rotary motor', 'arc guide rail', 'automatic swinging']"
419780717,"['multipath integrated valve', 'automatic filter', 'hydraulic driving', 'regenerative pump', 'control cabinet']"
419791299,"['plane multiway valve', 'automatic deaerator', 'exchange column', 'hydraulic driving', 'backwashing pump']"
419788664,"['low-wind-resistance', 'high-balance', 'flying wing', 'unmanned aerial vehicle', 'eddy resistance reduction']"
419803341,"['closed-loop control', '3-DOF pan-tilt', 'airborne stabilization', 'microprocessor feedback', 'attitude correction']"
419802122,"['magnetic shoe imaging', 'camera rotation', 'linear movement assembly', 'circular motion assembly', 'bionic eye function']"
419797604,"['continuously variable transmission', 'angle control rod', 'cam brake', 'self-control device', 'multifunctional gear']"
419801732,"['servo motor', 'gear mechanism', 'endurance testing', 'control panel button', 'automated switch operation']"
419855894,"['networked aircraft seat', 'daisy chain connection', 'automatic addressing', 'master device control', 'two-wire network']"
419786006,"['magnetic wave-absorbing', 'calendaring machine', 'roll spacing regulation', 'dynamical system', 'automatic control']"
419784266,"['taper-shank shaft', 'outer taper sleeve', 'inner taper sleeve', 'automatic centering', 'machining precision']"
419782194,"['automatic detection', 'solid grain sorting', 'inclined-plane rolling', 'signal acquisition', 'pattern recognition']"
420116417,"['flexible assembly', 'aircraft panel', 'clamping board', 'transmission positioning', 'robot perforating']"
420118067,"['rapid installation', 'UAV rotor wing', 'lock mechanism', 'motor connection', 'disassembly-free design']"
420118077,"['unmanned aerial vehicle', 'cutting device', 'cloud deck', 'wireless emitter', 'high-altitude obstacle removal']"
420111312,"['automatic feeding', 'hopper design', 'scrabbling prevention', 'trough rotation', 'fodder management']"
420055595,"['unmanned flight control', 'BIT function', 'latent failure detection', 'test code interpretation', 'actuator signal exchange']"
420055633,"['UAV flight control', 'built-in test', 'virtual BIT', 'memory management', 'actuator module']"
420055635,"['UAV control modeling', 'flight control law', 'autocode generation', 'simulation module', 'parameter optimization']"
420130029,"['thermal imaging detection', 'photoelectric smoke detector', 'intelligent fire positioning', 'multi-mode interface', 'automated fire alarm']"
420129949,"['unmanned plane', 'flight data recorder', 'low power consumption', 'independent power supply', 'sensor integration']"
420150702,"['pipe cutting', 'spring clamp', 'knife feeding', 'spiral transmission', 'electric ring']"
420152586,"['mould design', 'water pump manufacturing', 'concave cavity', 'sliding block mechanism', 'automatic ejection']"
420150350,"['automatic centering', 'pinch wheel traction', 'reducer motor', 'swing arm adjustment', 'wire rod alignment']"
420172063,"['sun tracking', 'photovoltaic support', 'real-time illumination detection', 'motor drive control', 'operational amplifier comparator']"
420163502,"['automatic leveling', 'equilateral triangle legs', 'stepper motor adjustment', 'tilt angle sensor', 'microcomputer control']"
420158327,"['vertical plating line', 'chain wheel transmission', 'plating jig arrangement', 'uniform substrate coating', 'reduced device width']"
420146608,"['automatic lid turning', 'motor-driven mechanism', 'multi-stage reduction gear', 'planetary gear integration', 'enhanced transmission efficiency']"
420313291,"['external combustion engine', 'high-pressure storage tank', 'heat transfer efficiency', 'compact propulsion', 'target drone engine']"
420305133,"['wave line drawing', 'ink brush automation', 'concave-convex surface', 'movable frame swing', 'tension spring mechanism']"
420306379,"['automatic conveying', 'height sensor', 'plate transport', 'work efficiency', 'lifting platform']"
420300029,"['automatic mop control', 'expandable mop head', 'compact cleaning tool', 'enhanced mop efficiency', 'hinged mop plates']"
420297314,"['seedling picker', 'cam clamp mechanism', 'planetary gear system', 'automatic feeding device', 'compact structure']"
420327530,"['laser raman mapping', 'vapor liquid ratio', 'fluid inclusion analysis', 'three-dimensional measurement', 'spheroid volume calculation']"
420329407,"['GPS navigation', 'magnetic heading', 'inertial measurement', 'deviation rectification', 'steering control']"
420330645,"['support hanger design', 'automatic calculation', '3D plant modeling', 'root points', 'free points']"
420367274,"['electric shock prevention', 'safety socket', 'slide block mechanism', 'elastic component', 'ground wire priority']"
420360210,"['check ring', 'inclined section', 'bearing box', 'annular groove', 'trapezoidal section']"
420363140,"['automatic assembling', 'firework production', 'template separation', 'inner outer barrel', 'mechanized operation']"
420354472,"['UAV holder', 'rapid assembly', 'clamping mechanism', 'mounting plate', 'structural simplicity']"
420385873,"['temperature-controlled pressure', 'sinterable product processing', 'linear expansion material', 'force transducer application', 'automated conveyor system']"
420442906,"['electric buoyant aircraft', 'autonomous tether release', 'ground power supply', 'control system', 'aerial maneuverability']"
420510461,"['automatic transmission', 'torque-transferring mechanism', 'planetary gearset', 'multiple torque paths', 'stationary torque linkage']"
420484050,"['wing panel fixation', 'compression spring', 'pressure rollers', 'UAV design', 'foldable wing mechanism']"
420485420,"['contactless measurement', 'rail straightness monitoring', 'non-straightness visualization', 'distance sensors', 'magnetic fixation']"
420479685,"['audio observation', 'video monitoring', 'data collection', 'onboard drives', 'telemetry transmission']"
420479829,"['vending machine', 'empty container loading', 'bottle movement channels', 'sequential locks', 'gravity-assisted movement']"
420473397,"['automatic control', 'manual control', 'bidirectional multiplex', 'signal concentrator', 'flight safety']"
420617719,"['NMRI quality', 'magnet temperature monitoring', 'automatic tuning', 'micro-processing system', 'network communication']"
420619406,"['gravity sensor', 'multi-window control', 'automatic sliding', 'user experience', 'attitude information']"
420619652,"['error recovery', 'control software', 'aircraft engine', 'automatic reset', 'interrupt handling']"
420618589,"['hierarchical design', 'UAV command control', 'uniform object frame', 'adaptive plug-in', 'software generality']"
420601963,"['automatic patching', 'pressing mechanism', 'cylinder arrangement', 'linear guide rail', 'clearance elimination']"
420612913,"['melted snow collection', 'energy-saving system', 'automatic snow removal', 'sensory control', 'mica heating']"
420596349,"['asymmetrical braking', 'emergency braking', 'directional command', 'differential braking', 'aircraft control']"
420596389,"['elastic steel sheet', 'energy relief layer', 'compensation air bag', 'automatic correction device', 'anti-seismic buffering']"
420592940,"['pneumatic glue gun', 'corner crimping machine', 'glue injection nozzle', 'connecting device', 'stepped shaft outlet']"
420595093,"['powder forming machine', 'material supply device', 'X-axis adjustment', 'Y-axis adjustment', 'balanced powder discharge']"
420645330,"['automatic bagging', 'potted flower packaging', 'dual clamping mechanism', 'rotational synchronization', 'high automation']"
420645219,"['fast wing installation', 'multi-direction contact', 'limiting module', 'detachable wings', 'unmanned airplane']"
420691521,"['vehicle simulation', 'destination control', 'combat game interface', 'input device integration', 'rotational control']"
420655702,"['self-calibrating device', 'belt scale calibration', 'electromagnetically controlled rod', 'hanging hooks', 'counterweight rack']"
420657538,"['digital remote control', 'unmanned plane module', 'tablet PC ground station', 'video transmission', 'USB hub integration']"
420819379,"['inner-cooling screw hole', 'lead measuring', 'V-shaped groove', 'camera projection', 'automatic positioning']"
420841928,"['laser positioning', 'drill chuck device', 'automatic centering', 'aperture detection', 'plane link mechanism']"
420845962,"['wing folding', 'unmanned aerial vehicle', 'sliding support shaft', 'locking mechanism', 'compact structure']"
420856370,"['3D scanning', 'unmanned aircraft', 'real-time monitoring', 'construction engineering', 'structural deviation detection']"
421000147,"['automatic discharging', 'steel tube cutting', 'material containing frame', 'feed roller alignment', 'air cylinder push']"
420968160,"['automatic feeding', 'rotating cylinder', 'material distributing arm', 'push block', 'vertical state transition']"
420994805,"['multi-side knife', 'automatic stirrup bending', 'symmetrical blade design', 'wear-resistant tool', 'cost-efficient replacement']"
420976698,"['UAV target prediction', 'polar to rectangular conversion', 'data standardization', 'analytical prediction', 'recommendation level']"
420951035,"['tow hitch assembly', 'aircraft towing', 'antenna stabilization', 'automatic correction', 'attachment means']"
421006097,"['automatic detection', 'sieve sheet', 'pulverizer screening', 'sensor alarm', 'material separation']"
421005409,"['axial force balancing', 'magnetic pump impeller', 'curved front cover', 'planar rear cover', 'impeller ring']"
421006369,"['linear thruster', 'flat key', 'thrust drum', 'feed screw nut', 'O-shaped seal rings']"
421030605,"['aerial photography', 'unmanned aerial vehicle', 'video glasses', 'attitude transducer', 'multi-angle shooting']"
421028715,"['homography matrix', 'visual odometry', 'FREAK characteristic', 'scene matching', 'Kalman filtering']"
421021227,"['unmanned aerial vehicle', 'wing frame', 'supporting rods', 'propeller synchronization', 'aerodynamic performance']"
421019527,"['pneumatic drilling', 'right angle drill', 'linear optical grating', 'quick-mounting flange', 'narrow space machining']"
421008817,"['displacement sensor', 'template settlement', 'automatic measurement', 'level bubble', 'adjustable screw']"
421054832,"['unmanned aerial vehicle', 'parachute system', 'rapid response', 'catapult mechanism', 'damage reduction']"
421054856,"['unmanned aerial vehicle', 'gravity anti-interference', 'imaging device', 'shock absorber set', 'universal joint bearing']"
421064440,"['automatic thickness detection', 'magnetic material roller', 'optical sensor integration', 'supercapacitor electrode optimization', 'precision grinding control']"
421102346,"['cam actuated brake', 'hydraulic master cylinder', 'tensioner pulley', 'belt drive system', 'servo driven piston']"
421092014,"['aerial display', 'UAV fleet', 'flexible projection screen', 'mesh body', 'flight plan']"
421089004,"['UAV platform', 'sensor stabilization', 'wing rotation', 'payload adjustment', 'infrared camera']"
421068822,"['card connector', 'conductive terminal', 'automatic assembly', 'robot arm integration', 'fixing plate design']"
421200162,"['multi-gear transmission', 'planetary gear set', 'cylindrical gears', 'shift elements', 'parallel shaft systems']"
421226557,"['automatic peeling', 'tag extrusion', 'inclined peeling', 'rolling shaft', 'low-cost operation']"
421226143,"['UAV speed regulator', 'glass-fiber composite', 'carbon fiber layer', 'PPC foam core', 'cantilever positioning frame']"
421225973,"['convex mirror', 'rotating device', 'universal wheel', 'auxiliary reflector', 'visual field enlargement']"
421226249,"['unmanned aircraft', 'electronic governor', 'elliptical frame', 'laminate structure', 'vibration resistance']"
421192552,"['six degrees freedom', 'servo motor control', 'transformer handling robot', 'swivel plate mechanism', 'lightweight design']"
421193852,"['multi-rotor UAV', 'streamlined body', 'paddle arm symmetry', 'motor-paddle assembly', 'cylindrical surface alignment']"
421192040,"['laser engraving', 'cutting machine', 'double-tube system', 'reflector alignment', 'automatic function switching']"
421236977,"['Beidou terminal', 'circular-polarized antenna', 'air-delivery buoyant apparatus', 'impedance axial-ratio bandwidth', 'waterproof performance']"
421237369,"['power switching', 'PPM signal comparison', 'MOS transistor circuit', 'lithium polymer battery', 'RC remote control']"
421236529,"['UAV monitoring', 'pollution source emission', 'thermal-insulation cabin', 'rotary arm design', 'liquid crystal display']"
421245632,"['riveting automation', 'HI-LITE rivets', 'robotic installation', 'head insertion mechanism', 'linear movement control']"
421245154,"['backup altitude controller', 'flight condition indication', 'angle deviation correction', 'self-contained alignment', 'liquid crystal display']"
421279100,"['gear shift control', 'automatic transmission', 'friction elements', 'motor generator rpm', 'planetary gear']"
421430096,"['curved surface machining', 'tool axis optimization', 'processing time reduction', 'quadrangular pattern generation', 'triangular processing area']"
421552703,"['optical zoom', 'vibration prevention', 'focusing motor', 'multi-axial movement', 'compact design']"
421542413,"['aerostatic press', 'automatic demolding', 'compressing device', 'fixed mold', 'negative pressure demolding']"
421543461,"['contrarotation twin screw', 'vertical take-off landing', 'modular wings', 'multi-purpose UAV', 'independent motor drive']"
421578232,"['precision pin conveyor', 'intermittent motor', 'shifting wheel', 'clamping plate', 'yield improvement']"
421588376,"['optical sheet fixation', 'elastic damping', 'relative position locking', 'multi-sheet alignment', 'microscope accessory']"
421637379,"['aircraft ground support', 'power supply system', 'compact design', 'mobility enhancement', 'automatic monitoring']"
421626830,"['anatomical point detection', 'statistical model training', '3D image analysis', 'medical imaging optimization', 'greedy iterative search']"
421648672,"['dynamic inversion control', 'adaptive sliding mode observer', 'fault-tolerance control', 'attitude stabilization', 'near-space vehicle']"
421676873,"['book sorting', 'conveyor belt system', 'sloped conveyor', 'friction coefficient', 'elevation difference']"
421655323,"['camera calibration', 'distortion center testing', 'automatic identification', 'production line quality', 'bidirectional communication']"
421872097,"['FPC pasting', 'alignment device', 'vacuumizing technology', 'bubble scraping', 'elastic pressing head']"
421854910,"['bypass vector thrust', 'unmanned aerial vehicle', 'air flow control', 'rudder steering', 'maneuvering flight']"
421883931,"['mineral separator', 'trapezoidal bed surface', 'air supply device', 'vibrator mechanism', 'adjustable inclination']"
421882915,"['magnetic chess piece', 'rotatable magnetic sheet', 'transparent cover', 'chess disc magnet', 'automatic orientation']"
421957417,"['3D medical imaging', 'anatomical point detection', 'statistical model', 'energy minimization', 'view planning']"
421902720,"['zinc air battery', 'pole piece homogenization', 'planer linkage', 'reciprocating cylinder', 'automatic latching']"
422123193,"['panorama monitoring', 'unmanned aerial vehicle', 'remote sensing image', 'real-time transmission', 'automatic stitching']"
421993092,"['OpenFlow protocol', 'control plane discovery', 'automatic configuration', 'forwarding plane interaction', 'management information base']"
422118412,"['self-elevating platform', 'differential lifting device', 'planet speed reducer', 'uniform-load mechanism', 'climbing gear system']"
422117886,"['feather collecting', 'mechanical arm', 'spindle motor', 'electric push rod', 'negative pressure air blower']"
422034228,"['remote-control weapon', 'video targeting', 'self-propelled platform', 'combat efficiency', 'automatic firing']"
422029685,"['zero fuel time', 'return to base', 'UAV operation', 'fuel burn rate', 'visual data presentation']"
421981420,"['software module management', 'aircraft automation', 'resolution rules', 'dynamic installation', 'software agent execution']"
421987106,"['flexible drive interface', 'pinion gear', 'aircraft landing gear', 'driven gear coupling', 'relative movement joint']"
422207807,"['automatic piloting', 'Mach number adjustment', 'speed correction', 'computation unit', 'pilot input']"
422202882,"['airborne relay', 'beam forming', 'wavefront multiplexing', 'signal enhancement', 'UAV communication']"
